record_key,material,book,page,recommended,N,family,public_family,public_model_code,internal_model_code,epsilon_rms,absolute_rms,raw_epsilon_rms,raw_absolute_rms,min_im_eps,G_rho,G_rho_excess,G_class,FDTD_ready,FDTD_status,native_fit_status,selected,model_json,model_curve,fitting_grid_points,raw_database_points,fit_wl_min_um,fit_wl_max_um,n_input_points,source_output_dir,log_file,run_status,error,source_record_key
WSe2_WSe2_Hsu-3L,WSe2,WSe2,Hsu-3L,True,2,RP,RP,RP_M2,VF_RP_MS256_G075_3D_DX5,0.1922795115983823,5.800704250976644,0.1922795115983823,5.800704250976644,2.1014163555437024,1.0,0.0,G_STABLE,True,SELECTED_FDTD_READY,OK,True,models/WSe2_WSe2_Hsu-3L/RP_M2.json,model_curves/WSe2_WSe2_Hsu-3L/RP_M2.json,experimental/WSe2_WSe2_Hsu-3L/fitting_grid_points.json,experimental/WSe2_WSe2_Hsu-3L/raw_database_points.json,0.39697,0.85024,228,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/WSe2/VISNIR_ANY_WSe2_Hsu-3L_0.397_0.8502um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/WSe2/VISNIR_ANY_WSe2_Hsu-3L_0.397_0.8502um/run.log,OK,,VISNIR_ANY_WSe2_Hsu-3L_0.397_0.8502um
ZnS_ZnS_Ozaki,ZnS,ZnS,Ozaki,True,5,RP,RP,RP_M5,VF_RP_MS256_G075_3D_DX5,0.002264960750718,0.0134030430321584,0.002264960750718,0.0134030430321584,0.1226459371572437,1.0,0.0,G_STABLE,True,SELECTED_FDTD_READY,OK,True,models/ZnS_ZnS_Ozaki/RP_M5.json,model_curves/ZnS_ZnS_Ozaki/RP_M5.json,experimental/ZnS_ZnS_Ozaki/fitting_grid_points.json,experimental/ZnS_ZnS_Ozaki/raw_database_points.json,0.3,1.0332,368,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/ZnS/VISNIR_ANY_ZnS_Ozaki_0.3_1.033um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/ZnS/VISNIR_ANY_ZnS_Ozaki_0.3_1.033um/run.log,OK,,VISNIR_ANY_ZnS_Ozaki_0.3_1.033um
Au_Au_Klinavicius-30.4nm,Au,Au,Klinavicius-30.4nm,True,4,RP,RP,RP_M4,VF_RP_MS256_G075_3D_DX5,0.0178721834558064,0.1802768209226823,0.0178721834558064,0.1802768209226823,2.0596391432619705,1.0,0.0,G_STABLE,True,SELECTED_FDTD_READY,OK,True,models/Au_Au_Klinavicius-30.4nm/RP_M4.json,model_curves/Au_Au_Klinavicius-30.4nm/RP_M4.json,experimental/Au_Au_Klinavicius-30.4nm/fitting_grid_points.json,experimental/Au_Au_Klinavicius-30.4nm/raw_database_points.json,0.4,0.9,251,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Au/VISNIR_ANY_Au_Klinavicius-30.4nm_0.4_0.9um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Au/VISNIR_ANY_Au_Klinavicius-30.4nm_0.4_0.9um/run.log,OK,,VISNIR_ANY_Au_Klinavicius-30.4nm_0.4_0.9um
C_C_Querry-Dixon200-10,C,C,Querry-Dixon200-10,True,4,RP,RP,RP_M4,VF_RP_MS256_G075_3D_DX5,0.0022145582397975,0.0102235809613706,0.0022145582397975,0.0102235809613706,3.5188741076534984,1.0,0.0,G_STABLE,True,SELECTED_FDTD_READY,OK,True,models/C_C_Querry-Dixon200-10/RP_M4.json,model_curves/C_C_Querry-Dixon200-10/RP_M4.json,experimental/C_C_Querry-Dixon200-10/fitting_grid_points.json,experimental/C_C_Querry-Dixon200-10/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/C/VISNIR_ANY_C_Querry-Dixon200-10_0.3_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/C/VISNIR_ANY_C_Querry-Dixon200-10_0.3_1.1um/run.log,OK,,VISNIR_ANY_C_Querry-Dixon200-10_0.3_1.1um
GaN_GaN_Lin-wurtzite,GaN,GaN,Lin-wurtzite,True,4,RP,RP,RP_M4,VF_RP_MS256_G075_3D_DX5,0.0053358178798993,0.0361931623637989,0.0053358179106314,0.036193162362862,9.999999805512909e-08,1.0000000024876106,2.4876105619853206e-09,G_STABLE,True,SELECTED_FDTD_READY,RESOLVED,True,models/GaN_GaN_Lin-wurtzite/RP_M4.json,model_curves/GaN_GaN_Lin-wurtzite/RP_M4.json,experimental/GaN_GaN_Lin-wurtzite/fitting_grid_points.json,experimental/GaN_GaN_Lin-wurtzite/raw_database_points.json,0.368124,0.991745,313,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/GaN/VISNIR_ANY_GaN_Lin-wurtzite_0.3681_0.9917um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/GaN/VISNIR_ANY_GaN_Lin-wurtzite_0.3681_0.9917um/run.log,OK,,VISNIR_ANY_GaN_Lin-wurtzite_0.3681_0.9917um
MoS2_MoS2_Hsu-3L,MoS2,MoS2,Hsu-3L,True,5,RP,RP,RP_M5,VF_RP_MS256_G075_3D_DX5,0.1817406364458769,3.1246796683546454,0.180601785096514,3.102565946576177,9.999044736641596e-08,1.0000000000000029,2.886579864025407e-15,G_STABLE,True,SELECTED_FDTD_READY,RESOLVED,True,models/MoS2_MoS2_Hsu-3L/RP_M5.json,model_curves/MoS2_MoS2_Hsu-3L/RP_M5.json,experimental/MoS2_MoS2_Hsu-3L/fitting_grid_points.json,experimental/MoS2_MoS2_Hsu-3L/raw_database_points.json,0.39697,0.85697,231,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/MoS2/VISNIR_ANY_MoS2_Hsu-3L_0.397_0.857um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/MoS2/VISNIR_ANY_MoS2_Hsu-3L_0.397_0.857um/run.log,OK,,VISNIR_ANY_MoS2_Hsu-3L_0.397_0.857um
MoSe2_MoSe2_Zotev-o,MoSe2,MoSe2,Zotev-o,True,5,RP,RP,RP_M5,VF_RP_MS256_G075_3D_DX5,0.002491108530086,0.05617937565891,0.002491108530086,0.05617937565891,0.0582007302400717,1.0000009916270192,9.916270191645538e-07,G_STABLE,True,SELECTED_FDTD_READY,OK,True,models/MoSe2_MoSe2_Zotev-o/RP_M5.json,model_curves/MoSe2_MoSe2_Zotev-o/RP_M5.json,experimental/MoSe2_MoSe2_Zotev-o/fitting_grid_points.json,experimental/MoSe2_MoSe2_Zotev-o/raw_database_points.json,0.36,1.0,321,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/MoSe2/VISNIR_ANY_MoSe2_Zotev-o_0.36_1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/MoSe2/VISNIR_ANY_MoSe2_Zotev-o_0.36_1um/run.log,OK,,VISNIR_ANY_MoSe2_Zotev-o_0.36_1um
VO2_VO2_Oguntoye-40C,VO2,VO2,Oguntoye-40C,True,3,RP,RP,RP_M3,VF_RP_MS256_G075_3D_DX5,0.0043456898909292,0.0256548812875807,0.0043456898909292,0.0256548812875807,2.473492722266552,1.0,0.0,G_STABLE,True,SELECTED_FDTD_READY,OK,True,models/VO2_VO2_Oguntoye-40C/RP_M3.json,model_curves/VO2_VO2_Oguntoye-40C/RP_M3.json,experimental/VO2_VO2_Oguntoye-40C/fitting_grid_points.json,experimental/VO2_VO2_Oguntoye-40C/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/VO2/VISNIR_ANY_VO2_Oguntoye-40C_0.3_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/VO2/VISNIR_ANY_VO2_Oguntoye-40C_0.3_1.1um/run.log,OK,,VISNIR_ANY_VO2_Oguntoye-40C_0.3_1.1um
WSe2_WSe2_Jung,WSe2,WSe2,Jung,True,1,RP,RP,RP_M1,VF_RP_MS256_G075_3D_DX5,0.1805527656187715,3.4434892642806423,0.1805527656187715,3.4434892642806423,1.1038913408781437,1.000000906127151,9.061271510901748e-07,G_STABLE,True,SELECTED_FDTD_READY,OK,True,models/WSe2_WSe2_Jung/RP_M1.json,model_curves/WSe2_WSe2_Jung/RP_M1.json,experimental/WSe2_WSe2_Jung/fitting_grid_points.json,experimental/WSe2_WSe2_Jung/raw_database_points.json,0.38135,0.89352,258,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/WSe2/VISNIR_ANY_WSe2_Jung_0.3814_0.8935um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/WSe2/VISNIR_ANY_WSe2_Jung_0.3814_0.8935um/run.log,OK,,VISNIR_ANY_WSe2_Jung_0.3814_0.8935um
ZnS_ZnS_Querry,ZnS,ZnS,Querry,True,3,RP,RP,RP_M3,VF_RP_MS256_G075_3D_DX5,0.0018879854579536,0.0130220464127916,0.0018879854579536,0.0130220464127916,0.0049558600519365,1.0,0.0,G_STABLE,True,SELECTED_FDTD_READY,OK,True,models/ZnS_ZnS_Querry/RP_M3.json,model_curves/ZnS_ZnS_Querry/RP_M3.json,experimental/ZnS_ZnS_Querry/fitting_grid_points.json,experimental/ZnS_ZnS_Querry/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/ZnS/VISNIR_ANY_ZnS_Querry_0.3_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/ZnS/VISNIR_ANY_ZnS_Querry_0.3_1.1um/run.log,OK,,VISNIR_ANY_ZnS_Querry_0.3_1.1um
Al2O3_Al2O3_Boidin,Al2O3,Al2O3,Boidin,True,2,RP,RP,RP_M2,VF_RP_MS256_G075_3D_DX5,3.210599443888084e-05,9.514092502424462e-05,3.2105967515600905e-05,9.514085298448162e-05,1e-07,1.0000000071183162,7.11831615873848e-09,G_STABLE,True,SELECTED_FDTD_READY,RESOLVED,True,models/Al2O3_Al2O3_Boidin/RP_M2.json,model_curves/Al2O3_Al2O3_Boidin/RP_M2.json,experimental/Al2O3_Al2O3_Boidin/fitting_grid_points.json,experimental/Al2O3_Al2O3_Boidin/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Al2O3/VISNIR_ANY_Al2O3_Boidin_0.3_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Al2O3/VISNIR_ANY_Al2O3_Boidin_0.3_1.1um/run.log,OK,,VISNIR_ANY_Al2O3_Boidin_0.3_1.1um
Au_Au_Klinavicius-40.0nm,Au,Au,Klinavicius-40.0nm,True,2,RP,RP,RP_M2,VF_RP_MS256_G075_3D_DX5,0.0643182232081847,0.5235959495913034,0.0643182232081847,0.5235959495913034,1.959178397036849,1.0,0.0,G_STABLE,True,SELECTED_FDTD_READY,OK,True,models/Au_Au_Klinavicius-40.0nm/RP_M2.json,model_curves/Au_Au_Klinavicius-40.0nm/RP_M2.json,experimental/Au_Au_Klinavicius-40.0nm/fitting_grid_points.json,experimental/Au_Au_Klinavicius-40.0nm/raw_database_points.json,0.4,0.9,251,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Au/VISNIR_ANY_Au_Klinavicius-40.0nm_0.4_0.9um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Au/VISNIR_ANY_Au_Klinavicius-40.0nm_0.4_0.9um/run.log,OK,,VISNIR_ANY_Au_Klinavicius-40.0nm_0.4_0.9um
C_C_Querry-DixonHPN2,C,C,Querry-DixonHPN2,True,4,RP,RP,RP_M4,VF_RP_MS256_G075_3D_DX5,0.0018750250208734,0.0079523962282904,0.0018750250208734,0.0079523962282904,3.040988587819812,1.0,0.0,G_STABLE,True,SELECTED_FDTD_READY,OK,True,models/C_C_Querry-DixonHPN2/RP_M4.json,model_curves/C_C_Querry-DixonHPN2/RP_M4.json,experimental/C_C_Querry-DixonHPN2/fitting_grid_points.json,experimental/C_C_Querry-DixonHPN2/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/C/VISNIR_ANY_C_Querry-DixonHPN2_0.3_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/C/VISNIR_ANY_C_Querry-DixonHPN2_0.3_1.1um/run.log,OK,,VISNIR_ANY_C_Querry-DixonHPN2_0.3_1.1um
GaN_GaN_Lin-zincblende,GaN,GaN,Lin-zincblende,True,5,RP,RP,RP_M5,VF_RP_MS256_G075_3D_DX5,0.0063027104260943,0.0402489539597803,0.0063027104259489,0.0402489539587638,9.999999999451165e-08,1.0000000018480573,1.8480572627765923e-09,G_STABLE,True,SELECTED_FDTD_READY,RESOLVED,True,models/GaN_GaN_Lin-zincblende/RP_M5.json,model_curves/GaN_GaN_Lin-zincblende/RP_M5.json,experimental/GaN_GaN_Lin-zincblende/fitting_grid_points.json,experimental/GaN_GaN_Lin-zincblende/raw_database_points.json,0.385447,0.960283,289,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/GaN/VISNIR_ANY_GaN_Lin-zincblende_0.3854_0.9603um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/GaN/VISNIR_ANY_GaN_Lin-zincblende_0.3854_0.9603um/run.log,OK,,VISNIR_ANY_GaN_Lin-zincblende_0.3854_0.9603um
MoS2_MoS2_Islam-1L,MoS2,MoS2,Islam-1L,True,1,RP,RP,RP_M1,VF_RP_MS256_G075_3D_DX5,0.2410807830832172,2.7934317303250142,0.2410807830832172,2.7934317303250142,0.2096660029633646,1.000000000000001,1.1102230246251563e-15,G_STABLE,True,SELECTED_FDTD_READY,OK,True,models/MoS2_MoS2_Islam-1L/RP_M1.json,model_curves/MoS2_MoS2_Islam-1L/RP_M1.json,experimental/MoS2_MoS2_Islam-1L/fitting_grid_points.json,experimental/MoS2_MoS2_Islam-1L/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/MoS2/VISNIR_ANY_MoS2_Islam-1L_0.3_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/MoS2/VISNIR_ANY_MoS2_Islam-1L_0.3_1.1um/run.log,OK,,VISNIR_ANY_MoS2_Islam-1L_0.3_1.1um
Si_Si_Schinke,Si,Si,Schinke,True,4,RP,RP,RP_M4,VF_RP_MS256_G075_3D_DX5,0.0049692592909852,0.1939378657061485,0.0049692592909852,0.1939378657061485,0.0093701715878584,1.000000260717258,2.607172580049167e-07,G_STABLE,True,SELECTED_FDTD_READY,OK,True,models/Si_Si_Schinke/RP_M4.json,model_curves/Si_Si_Schinke/RP_M4.json,experimental/Si_Si_Schinke/fitting_grid_points.json,experimental/Si_Si_Schinke/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Si/VISNIR_ANY_Si_Schinke_0.3_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Si/VISNIR_ANY_Si_Schinke_0.3_1.1um/run.log,OK,,VISNIR_ANY_Si_Schinke_0.3_1.1um
VO2_VO2_Oguntoye-50C,VO2,VO2,Oguntoye-50C,True,3,RP,RP,RP_M3,VF_RP_MS256_G075_3D_DX5,0.0041301407578147,0.0245265027715123,0.0041301407578147,0.0245265027715123,2.4041859841508373,1.000000000000001,1.1102230246251563e-15,G_STABLE,True,SELECTED_FDTD_READY,OK,True,models/VO2_VO2_Oguntoye-50C/RP_M3.json,model_curves/VO2_VO2_Oguntoye-50C/RP_M3.json,experimental/VO2_VO2_Oguntoye-50C/fitting_grid_points.json,experimental/VO2_VO2_Oguntoye-50C/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/VO2/VISNIR_ANY_VO2_Oguntoye-50C_0.3_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/VO2/VISNIR_ANY_VO2_Oguntoye-50C_0.3_1.1um/run.log,OK,,VISNIR_ANY_VO2_Oguntoye-50C_0.3_1.1um
ZnSe_ZnSe_Adachi,ZnSe,ZnSe,Adachi,True,5,RP,RP,RP_M5,VF_RP_MS256_G075_3D_DX5,0.0023110391817529,0.0178495290471272,0.0023110391817529,0.0178495290471272,0.2024078718882513,1.0,0.0,G_STABLE,True,SELECTED_FDTD_READY,OK,True,models/ZnSe_ZnSe_Adachi/RP_M5.json,model_curves/ZnSe_ZnSe_Adachi/RP_M5.json,experimental/ZnSe_ZnSe_Adachi/fitting_grid_points.json,experimental/ZnSe_ZnSe_Adachi/raw_database_points.json,0.3,0.82656,265,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/ZnSe/VISNIR_ANY_ZnSe_Adachi_0.3_0.8266um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/ZnSe/VISNIR_ANY_ZnSe_Adachi_0.3_0.8266um/run.log,OK,,VISNIR_ANY_ZnSe_Adachi_0.3_0.8266um
Al2O3_Al2O3_Franta,Al2O3,Al2O3,Franta,True,2,RP,RP,RP_M2,VF_RP_MS256_G075_3D_DX5,0.0004635492166964,0.0012611214026069,0.0004545455362622,0.0012365385985293,9.999999999940613e-08,1.0,0.0,G_STABLE,True,SELECTED_FDTD_READY,RESOLVED,True,models/Al2O3_Al2O3_Franta/RP_M2.json,model_curves/Al2O3_Al2O3_Franta/RP_M2.json,experimental/Al2O3_Al2O3_Franta/fitting_grid_points.json,experimental/Al2O3_Al2O3_Franta/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Al2O3/VISNIR_ANY_Al2O3_Franta_0.3_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Al2O3/VISNIR_ANY_Al2O3_Franta_0.3_1.1um/run.log,OK,,VISNIR_ANY_Al2O3_Franta_0.3_1.1um
Au_Au_Klinavicius-7.2nm,Au,Au,Klinavicius-7.2nm,True,1,RP,RP,RP_M1,VF_RP_MS256_G075_3D_DX5,0.3686951872065401,2.436619677459245,0.3686951872065401,2.436619677459245,0.9030316311312984,1.0000000000000009,8.881784197001252e-16,G_STABLE,True,SELECTED_FDTD_READY,OK,True,models/Au_Au_Klinavicius-7.2nm/RP_M1.json,model_curves/Au_Au_Klinavicius-7.2nm/RP_M1.json,experimental/Au_Au_Klinavicius-7.2nm/fitting_grid_points.json,experimental/Au_Au_Klinavicius-7.2nm/raw_database_points.json,0.4,0.9,251,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Au/VISNIR_ANY_Au_Klinavicius-7.2nm_0.4_0.9um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Au/VISNIR_ANY_Au_Klinavicius-7.2nm_0.4_0.9um/run.log,OK,,VISNIR_ANY_Au_Klinavicius-7.2nm_0.4_0.9um
C_C_Querry-DixonKS2,C,C,Querry-DixonKS2,True,3,RP,RP,RP_M3,VF_RP_MS256_G075_3D_DX5,0.0046979084331992,0.0165763102843432,0.0046979084331992,0.0165763102843432,2.1541221914703224,1.0,0.0,G_STABLE,True,SELECTED_FDTD_READY,OK,True,models/C_C_Querry-DixonKS2/RP_M3.json,model_curves/C_C_Querry-DixonKS2/RP_M3.json,experimental/C_C_Querry-DixonKS2/fitting_grid_points.json,experimental/C_C_Querry-DixonKS2/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/C/VISNIR_ANY_C_Querry-DixonKS2_0.3_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/C/VISNIR_ANY_C_Querry-DixonKS2_0.3_1.1um/run.log,OK,,VISNIR_ANY_C_Querry-DixonKS2_0.3_1.1um
MoS2_MoS2_Islam-e,MoS2,MoS2,Islam-e,True,1,RP,RP,RP_M1,VF_RP_MS256_G075_3D_DX5,2.0392060790132924e-05,0.0001787741273652,2.039205693675119e-05,0.0001787740934688,1.0000000000000005e-07,1.0000000011053287,1.105328717443399e-09,G_STABLE,True,SELECTED_FDTD_READY,RESOLVED,True,models/MoS2_MoS2_Islam-e/RP_M1.json,model_curves/MoS2_MoS2_Islam-e/RP_M1.json,experimental/MoS2_MoS2_Islam-e/fitting_grid_points.json,experimental/MoS2_MoS2_Islam-e/raw_database_points.json,0.954,1.1,74,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/MoS2/VISNIR_ANY_MoS2_Islam-e_0.954_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/MoS2/VISNIR_ANY_MoS2_Islam-e_0.954_1.1um/run.log,OK,,VISNIR_ANY_MoS2_Islam-e_0.954_1.1um
Si_Si_Sik-250C,Si,Si,Sik-250C,True,4,RP,RP,RP_M4,VF_RP_MS256_G075_3D_DX5,0.0049020666179523,0.1291318776285671,0.0049020666179523,0.1291318776285671,0.7187124845939086,1.0,0.0,G_STABLE,True,SELECTED_FDTD_READY,OK,True,models/Si_Si_Sik-250C/RP_M4.json,model_curves/Si_Si_Sik-250C/RP_M4.json,experimental/Si_Si_Sik-250C/fitting_grid_points.json,experimental/Si_Si_Sik-250C/raw_database_points.json,0.3,0.6199,161,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Si/VISNIR_ANY_Si_Sik-250C_0.3_0.6199um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Si/VISNIR_ANY_Si_Sik-250C_0.3_0.6199um/run.log,OK,,VISNIR_ANY_Si_Sik-250C_0.3_0.6199um
